M_HBUSREQ,M_HADDR,M_HTRANS,M_HSIZE,M_HBURST,M_HPROT,M_HLOCK,M_HWRITE,M_HWDATA,Coverage
1,103,0,0,0,0,0,0,2999,0
0,87,0,0,0,0,0,1,2627,0
1,211,0,0,0,0,0,0,1232,0
0,23,0,0,0,0,0,0,3016,0
0,157,0,0,0,0,0,1,455,0
1,9,0,0,0,0,0,0,2934,0
1,252,0,0,0,0,0,1,1318,0
0,212,0,0,0,0,0,0,4877,0
1,356,0,0,0,0,0,1,1036,0
0,322,0,0,0,0,0,1,425,0
0,11,0,0,0,0,0,0,1559,0
1,369,0,0,0,0,0,1,780,0
1,19,0,0,0,0,0,1,4864,0
0,322,0,0,0,0,0,1,3854,0
1,113,0,0,0,0,0,0,2181,0
1,49,0,0,0,0,0,1,2467,0
0,351,0,0,0,0,0,1,2641,0
0,287,0,0,0,0,0,0,2244,0
0,355,0,0,0,0,0,1,1262,0
1,210,0,0,0,0,0,1,4396,0
1,303,0,0,0,0,0,1,2775,0
0,205,0,0,0,0,0,0,2233,0
1,315,0,0,0,0,0,0,1612,0
1,196,0,0,0,0,0,1,2501,0
1,12,0,0,0,0,0,0,3515,0
1,24,0,0,0,0,0,0,4871,1
1,91,0,0,0,0,0,1,4990,0
0,255,0,0,0,0,0,1,4616,0
1,90,0,0,0,0,0,1,1341,0
0,182,0,0,0,0,0,1,2436,0
1,272,0,0,0,0,0,0,2172,0
0,40,0,0,0,0,0,1,1,0
0,256,0,0,0,0,0,0,1436,0
1,259,0,0,0,0,0,1,2965,0
1,58,0,0,0,0,0,0,3073,0
0,234,0,0,0,0,0,1,3948,0
0,295,0,0,0,0,0,1,2059,0
0,395,0,0,0,0,0,1,4283,0
1,399,0,0,0,0,0,0,2460,0
0,292,0,0,0,0,0,1,940,0
1,149,0,0,0,0,0,0,1854,0
0,82,0,0,0,0,0,1,3662,0
0,55,0,0,0,0,0,1,2448,0
1,154,0,0,0,0,0,0,3736,0
0,122,0,0,0,0,0,0,4357,0
1,129,0,0,0,0,0,1,4204,0
1,31,0,0,0,0,0,1,1055,0
0,21,0,0,0,0,0,1,3792,0
1,216,0,0,0,0,0,1,3985,0
1,144,0,0,0,0,0,1,2093,0
1,1,0,0,0,0,0,1,4466,0
0,142,0,0,0,0,0,0,1246,0
0,376,0,0,0,0,0,1,375,0
1,113,0,0,0,0,0,0,973,0
1,203,0,0,0,0,0,1,4396,0
1,143,0,0,0,0,0,0,1667,0
0,83,0,0,0,0,0,1,500,0
0,7,0,0,0,0,0,0,2467,0
1,69,0,0,0,0,0,1,1821,0
1,181,0,0,0,0,0,1,3306,0
0,29,0,0,0,0,0,0,2351,0
1,10,0,0,0,0,0,0,1776,0
1,374,0,0,0,0,0,1,4170,0
0,295,0,0,0,0,0,1,1185,0
0,74,0,0,0,0,0,1,4383,0
1,46,0,0,0,0,0,1,2800,0
0,287,0,0,0,0,0,1,1844,0
1,204,0,0,0,0,0,0,3419,0
0,41,0,0,0,0,0,1,2722,0
1,132,0,0,0,0,0,1,2604,0
1,151,0,0,0,0,0,1,1180,0
0,329,0,0,0,0,0,0,1988,0
0,238,0,0,0,0,0,0,2995,0
1,269,0,0,0,0,0,1,3251,0
1,29,0,0,0,0,0,0,2202,0
0,238,0,0,0,0,0,0,3971,0
1,56,0,0,0,0,0,0,1926,0
0,153,0,0,0,0,0,0,4239,0
1,390,0,0,0,0,0,1,1864,0
1,336,0,0,0,0,0,1,1106,0
1,275,0,0,0,0,0,0,1387,1
0,240,0,0,0,0,0,1,1234,0
0,116,0,0,0,0,0,0,232,0
1,177,0,0,0,0,0,1,4774,0
0,266,0,0,0,0,0,0,4097,0
1,84,0,0,0,0,0,1,3282,0
1,287,0,0,0,0,0,1,3716,0
1,136,0,0,0,0,0,1,3061,0
1,164,0,0,0,0,0,0,2202,1
0,50,0,0,0,0,0,0,316,0
1,338,0,0,0,0,0,1,3212,0
1,322,0,0,0,0,0,1,2344,0
0,272,0,0,0,0,0,0,2759,0
1,193,0,0,0,0,0,1,852,0
0,107,0,0,0,0,0,1,4979,0
0,41,0,0,0,0,0,1,2842,0
0,329,0,0,0,0,0,0,4938,0
0,170,0,0,0,0,0,1,1003,0
0,178,0,0,0,0,0,0,1659,0
0,355,0,0,0,0,0,0,4352,0
1,364,0,0,0,0,0,0,4644,0
0,113,0,0,0,0,0,1,556,0
1,216,0,0,0,0,0,0,1358,0
0,95,0,0,0,0,0,1,2322,0
1,9,0,0,0,0,0,0,3773,0
0,50,0,0,0,0,0,0,2193,0
1,312,0,0,0,0,0,0,1597,0
0,87,0,0,0,0,0,0,2695,0
1,390,0,0,0,0,0,0,2773,0
1,32,0,0,0,0,0,0,4463,0
0,393,0,0,0,0,0,0,375,0
1,92,0,0,0,0,0,1,373,0
0,140,0,0,0,0,0,0,2480,0
1,221,0,0,0,0,0,1,4549,0
1,56,0,0,0,0,0,0,4663,0
0,162,0,0,0,0,0,0,2688,0
0,9,0,0,0,0,0,0,1140,0
1,29,0,0,0,0,0,0,2564,0
0,227,0,0,0,0,0,1,2853,0
0,71,0,0,0,0,0,0,4940,0
1,99,0,0,0,0,0,1,4465,0
1,271,0,0,0,0,0,1,4224,0
1,284,0,0,0,0,0,0,2234,0
0,231,0,0,0,0,0,0,576,0
1,187,0,0,0,0,0,0,2335,0
0,191,0,0,0,0,0,1,1540,0
1,63,0,0,0,0,0,1,3689,0
0,250,0,0,0,0,0,0,1296,0
0,324,0,0,0,0,0,1,4210,0
1,145,0,0,0,0,0,1,2773,0
1,185,0,0,0,0,0,1,3896,0
0,314,0,0,0,0,0,1,3751,0
0,45,0,0,0,0,0,0,213,0
0,73,0,0,0,0,0,1,102,0
1,142,0,0,0,0,0,1,3980,0
0,209,0,0,0,0,0,1,774,0
1,68,0,0,0,0,0,1,3803,0
0,293,0,0,0,0,0,1,184,0
1,89,0,0,0,0,0,1,4397,0
0,185,0,0,0,0,0,1,3480,0
0,356,0,0,0,0,0,1,4984,0
1,16,0,0,0,0,0,0,2879,0
1,49,0,0,0,0,0,1,3740,0
1,380,0,0,0,0,0,0,1654,0
0,187,0,0,0,0,0,1,1281,0
1,170,0,0,0,0,0,1,4428,0
0,358,0,0,0,0,0,0,976,0
0,121,0,0,0,0,0,0,360,0
1,374,0,0,0,0,0,1,3547,0
0,140,0,0,0,0,0,1,2444,0
1,380,0,0,0,0,0,1,504,0
0,104,0,0,0,0,0,1,2148,0
1,50,0,0,0,0,0,1,489,0
1,13,0,0,0,0,0,1,1415,0
1,312,0,0,0,0,0,1,4033,0
1,395,0,0,0,0,0,0,2570,0
1,40,0,0,0,0,0,1,1689,0
0,176,0,0,0,0,0,1,2801,0
1,325,0,0,0,0,0,1,2501,0
1,181,0,0,0,0,0,1,636,0
0,316,0,0,0,0,0,0,2714,0
0,340,0,0,0,0,0,1,75,0
1,95,0,0,0,0,0,0,3534,0
0,150,0,0,0,0,0,0,3304,0
1,144,0,0,0,0,0,1,3131,0
1,158,0,0,0,0,0,0,2416,0
0,285,0,0,0,0,0,1,1053,0
1,247,0,0,0,0,0,0,1708,0
1,374,0,0,0,0,0,1,3989,0
1,36,0,0,0,0,0,0,3358,0
0,266,0,0,0,0,0,0,4969,0
0,318,0,0,0,0,0,0,4078,0
1,26,0,0,0,0,0,1,313,0
1,281,0,0,0,0,0,0,4061,0
0,349,0,0,0,0,0,0,2845,0
1,100,0,0,0,0,0,1,2961,0
1,206,0,0,0,0,0,0,1558,1
1,303,0,0,0,0,0,0,28,0
1,355,0,0,0,0,0,1,1831,0
1,72,0,0,0,0,0,1,2840,0
1,380,0,0,0,0,0,1,3144,0
1,184,0,0,0,0,0,0,4507,0
1,211,0,0,0,0,0,1,2710,0
0,136,0,0,0,0,0,0,4972,0
1,56,0,0,0,0,0,1,3676,0
1,264,0,0,0,0,0,1,559,0
0,176,0,0,0,0,0,0,2667,0
0,256,0,0,0,0,0,1,3102,0
1,328,0,0,0,0,0,1,3590,0
0,170,0,0,0,0,0,0,3016,0
0,263,0,0,0,0,0,1,2232,0
1,69,0,0,0,0,0,1,2187,0
0,313,0,0,0,0,0,1,4107,0
0,5,0,0,0,0,0,0,1993,0
0,142,0,0,0,0,0,0,359,0
0,166,0,0,0,0,0,1,2362,0
1,334,0,0,0,0,0,0,294,0
0,57,0,0,0,0,0,1,665,0
0,87,0,0,0,0,0,0,3151,0
0,78,0,0,0,0,0,1,2443,0
1,84,0,0,0,0,0,1,4931,0
0,258,0,0,0,0,0,0,520,0
1,253,0,0,0,0,0,0,2949,0
1,135,0,0,0,0,0,0,968,0
0,15,0,0,0,0,0,1,4675,0
0,230,0,0,0,0,0,1,3989,0
0,55,0,0,0,0,0,0,3355,0
0,346,0,0,0,0,0,1,2572,0
0,107,0,0,0,0,0,0,1413,0
0,169,0,0,0,0,0,1,2590,0
0,81,0,0,0,0,0,1,690,0
0,273,0,0,0,0,0,1,3016,0
0,162,0,0,0,0,0,0,967,0
0,122,0,0,0,0,0,0,1529,0
0,351,0,0,0,0,0,1,4985,0
0,235,0,0,0,0,0,1,2011,0
0,237,0,0,0,0,0,0,4761,0
1,56,0,0,0,0,0,1,3776,0
0,314,0,0,0,0,0,0,2631,0
0,198,0,0,0,0,0,1,1004,0
0,372,0,0,0,0,0,1,4864,0
1,189,0,0,0,0,0,1,1298,0
1,325,0,0,0,0,0,1,3843,0
0,201,0,0,0,0,0,0,1844,0
0,68,0,0,0,0,0,0,1590,0
0,211,0,0,0,0,0,1,479,0
1,154,0,0,0,0,0,0,3862,0
0,287,0,0,0,0,0,1,3368,0
1,247,0,0,0,0,0,0,661,0
1,267,0,0,0,0,0,0,3259,0
1,136,0,0,0,0,0,1,631,0
0,301,0,0,0,0,0,1,4856,0
1,103,0,0,0,0,0,1,2,0
0,101,0,0,0,0,0,1,2102,0
0,6,0,0,0,0,0,0,464,0
1,99,0,0,0,0,0,0,1355,0
0,309,0,0,0,0,0,1,2907,0
1,288,0,0,0,0,0,0,3261,0
0,172,0,0,0,0,0,1,3454,0
0,342,0,0,0,0,0,1,524,0
0,98,0,0,0,0,0,1,3259,0
0,371,0,0,0,0,0,1,1201,0
0,310,0,0,0,0,0,1,402,0
1,376,0,0,0,0,0,1,2762,0
1,269,0,0,0,0,0,0,2561,0
0,238,0,0,0,0,0,1,1315,0
0,15,0,0,0,0,0,1,3433,0
0,353,0,0,0,0,0,1,3471,0
1,236,0,0,0,0,0,1,4938,0
1,220,0,0,0,0,0,1,1224,0
1,224,0,0,0,0,0,1,224,0
0,342,0,0,0,0,0,0,739,0
0,294,0,0,0,0,0,1,4072,0
1,261,0,0,0,0,0,0,4258,0
0,315,0,0,0,0,0,1,579,0
0,368,0,0,0,0,0,1,1800,0
0,4,0,0,0,0,0,1,2185,0
1,73,0,0,0,0,0,1,2620,0
0,192,0,0,0,0,0,0,4803,0
0,172,0,0,0,0,0,1,3686,0
1,373,0,0,0,0,0,1,1578,0
1,218,0,0,0,0,0,1,4469,0
1,80,0,0,0,0,0,0,1463,0
1,217,0,0,0,0,0,0,544,1
0,397,0,0,0,0,0,0,1521,0
0,360,0,0,0,0,0,0,2411,0
0,109,0,0,0,0,0,1,8,0
0,205,0,0,0,0,0,1,1495,0
1,296,0,0,0,0,0,1,3114,0
0,124,0,0,0,0,0,1,4045,0
1,150,0,0,0,0,0,1,723,0
0,378,0,0,0,0,0,1,867,0
1,116,0,0,0,0,0,0,1559,0
0,318,0,0,0,0,0,0,2680,0
0,203,0,0,0,0,0,1,3236,0
0,126,0,0,0,0,0,0,1450,0
1,20,0,0,0,0,0,0,828,0
1,148,0,0,0,0,0,1,3860,0
0,308,0,0,0,0,0,1,1369,0
0,128,0,0,0,0,0,1,146,0
1,276,0,0,0,0,0,1,1526,0
1,122,0,0,0,0,0,1,144,0
1,102,0,0,0,0,0,0,824,0
1,168,0,0,0,0,0,0,4171,0
1,44,0,0,0,0,0,1,1934,0
1,93,0,0,0,0,0,0,994,0
1,46,0,0,0,0,0,0,3366,1
1,69,0,0,0,0,0,0,2832,0
1,126,0,0,0,0,0,0,3010,1
1,272,0,0,0,0,0,0,3064,0
0,150,0,0,0,0,0,0,2691,0
1,148,0,0,0,0,0,0,3327,0
0,38,0,0,0,0,0,0,3272,0
1,358,0,0,0,0,0,1,3670,0
0,3,0,0,0,0,0,0,2254,0
0,147,0,0,0,0,0,1,2274,0
1,116,0,0,0,0,0,0,815,0
1,166,0,0,0,0,0,0,323,0
0,243,0,0,0,0,0,1,3957,0
1,321,0,0,0,0,0,1,605,0
1,329,0,0,0,0,0,1,2928,0
0,326,0,0,0,0,0,1,2038,0
0,194,0,0,0,0,0,0,1419,0
1,320,0,0,0,0,0,1,4734,0
0,22,0,0,0,0,0,0,4024,0
1,362,0,0,0,0,0,0,1320,0
0,198,0,0,0,0,0,1,347,0
0,312,0,0,0,0,0,1,148,0
1,328,0,0,0,0,0,1,1268,0
0,343,0,0,0,0,0,0,184,0
0,10,0,0,0,0,0,1,4619,0
1,141,0,0,0,0,0,1,4731,0
0,114,0,0,0,0,0,1,4796,0
0,126,0,0,0,0,0,0,473,0
1,256,0,0,0,0,0,0,3373,0
0,141,0,0,0,0,0,1,2630,0
1,189,0,0,0,0,0,1,2415,0
1,196,0,0,0,0,0,1,2559,0
0,354,0,0,0,0,0,0,43,0
0,173,0,0,0,0,0,1,1582,0
1,57,0,0,0,0,0,1,1512,0
0,75,0,0,0,0,0,0,1920,0
1,131,0,0,0,0,0,1,1830,0
1,309,0,0,0,0,0,0,917,0
0,34,0,0,0,0,0,1,2789,0
1,398,0,0,0,0,0,1,2824,0
0,115,0,0,0,0,0,1,199,0
1,45,0,0,0,0,0,0,4735,0
1,389,0,0,0,0,0,1,4655,0
0,292,0,0,0,0,0,0,943,0
1,385,0,0,0,0,0,0,2878,0
0,266,0,0,0,0,0,0,4373,0
1,89,0,0,0,0,0,1,4456,0
1,389,0,0,0,0,0,1,2299,0
0,333,0,0,0,0,0,0,859,0
0,145,0,0,0,0,0,1,1126,0
0,383,0,0,0,0,0,0,1150,0
0,105,0,0,0,0,0,1,1930,0
0,236,0,0,0,0,0,1,1210,0
1,260,0,0,0,0,0,1,4560,0
0,313,0,0,0,0,0,1,329,0
0,68,0,0,0,0,0,0,2319,0
0,3,0,0,0,0,0,1,4546,0
0,246,0,0,0,0,0,1,2354,0
1,363,0,0,0,0,0,1,1415,0
0,76,0,0,0,0,0,0,2108,0
1,48,0,0,0,0,0,1,356,0
0,260,0,0,0,0,0,0,1338,0
0,239,0,0,0,0,0,1,667,0
0,290,0,0,0,0,0,0,3012,0
1,273,0,0,0,0,0,0,920,0
0,177,0,0,0,0,0,0,4853,0
1,196,0,0,0,0,0,0,3156,0
0,69,0,0,0,0,0,0,4,0
1,286,0,0,0,0,0,0,449,0
1,178,0,0,0,0,0,1,4014,0
0,44,0,0,0,0,0,1,1146,0
0,371,0,0,0,0,0,0,1414,0
1,142,0,0,0,0,0,1,838,0
1,262,0,0,0,0,0,0,844,0
0,215,0,0,0,0,0,1,59,0
1,356,0,0,0,0,0,1,1804,0
1,70,0,0,0,0,0,1,236,0
1,367,0,0,0,0,0,1,3131,0
1,369,0,0,0,0,0,1,261,0
1,355,0,0,0,0,0,1,700,0
0,84,0,0,0,0,0,0,1623,0
0,189,0,0,0,0,0,0,303,0
1,101,0,0,0,0,0,0,2848,0
1,215,0,0,0,0,0,1,4569,0
0,238,0,0,0,0,0,1,2480,0
1,68,0,0,0,0,0,1,773,0
1,338,0,0,0,0,0,1,3825,0
0,351,0,0,0,0,0,1,872,0
1,179,0,0,0,0,0,0,3866,0
0,130,0,0,0,0,0,0,3882,0
0,341,0,0,0,0,0,1,1026,0
1,86,0,0,0,0,0,1,1301,0
0,203,0,0,0,0,0,0,4491,0
1,252,0,0,0,0,0,1,3466,0
0,172,0,0,0,0,0,0,547,0
1,342,0,0,0,0,0,0,2719,0
0,56,0,0,0,0,0,0,1385,0
0,182,0,0,0,0,0,1,1559,0
0,82,0,0,0,0,0,1,2638,0
1,151,0,0,0,0,0,0,43,0
0,235,0,0,0,0,0,1,937,0
1,384,0,0,0,0,0,0,2728,0
1,1,0,0,0,0,0,1,2473,0
0,20,0,0,0,0,0,0,1987,0
1,186,0,0,0,0,0,1,2052,0
0,380,0,0,0,0,0,1,3058,0
1,134,0,0,0,0,0,0,77,0
0,33,0,0,0,0,0,0,110,0
1,65,0,0,0,0,0,1,2473,0
1,167,0,0,0,0,0,1,1218,0
0,199,0,0,0,0,0,0,1811,0
1,245,0,0,0,0,0,1,4501,0
0,125,0,0,0,0,0,1,3905,0
1,374,0,0,0,0,0,1,1036,0
1,92,0,0,0,0,0,0,3871,0
1,198,0,0,0,0,0,1,2445,0
0,201,0,0,0,0,0,1,4671,0
0,276,0,0,0,0,0,1,3634,0
1,362,0,0,0,0,0,0,3018,0
0,129,0,0,0,0,0,1,951,0
0,78,0,0,0,0,0,1,1720,0
1,54,0,0,0,0,0,0,2359,0
0,79,0,0,0,0,0,1,3044,0
1,43,0,0,0,0,0,0,2110,0
0,201,0,0,0,0,0,0,358,0
0,88,0,0,0,0,0,1,3030,0
1,342,0,0,0,0,0,1,4513,0
1,284,0,0,0,0,0,0,4521,0
1,303,0,0,0,0,0,1,2188,0
0,75,0,0,0,0,0,0,1817,0
1,194,0,0,0,0,0,1,4118,0
0,296,0,0,0,0,0,0,3614,0
1,47,0,0,0,0,0,0,3491,0
1,368,0,0,0,0,0,1,2197,0
0,384,0,0,0,0,0,0,332,0
0,145,0,0,0,0,0,0,4003,0
0,393,0,0,0,0,0,0,2144,0
0,365,0,0,0,0,0,0,2805,0
1,100,0,0,0,0,0,0,4214,0
1,224,0,0,0,0,0,1,4081,0
0,118,0,0,0,0,0,1,2001,0
1,227,0,0,0,0,0,0,4081,0
0,249,0,0,0,0,0,1,1332,0
1,314,0,0,0,0,0,1,4595,0
0,163,0,0,0,0,0,1,4384,0
1,151,0,0,0,0,0,1,435,0
0,120,0,0,0,0,0,1,1683,0
1,241,0,0,0,0,0,1,3963,0
1,57,0,0,0,0,0,0,4131,0
0,262,0,0,0,0,0,0,1573,0
1,236,0,0,0,0,0,1,1759,0
0,309,0,0,0,0,0,0,1114,0
0,226,0,0,0,0,0,0,555,0
1,340,0,0,0,0,0,1,2501,0
1,349,0,0,0,0,0,1,1128,0
0,257,0,0,0,0,0,1,633,0
0,37,0,0,0,0,0,1,4789,0
0,348,0,0,0,0,0,1,698,0
0,42,0,0,0,0,0,1,3581,0
0,233,0,0,0,0,0,1,4509,0
1,102,0,0,0,0,0,0,212,0
0,123,0,0,0,0,0,0,2634,0
1,260,0,0,0,0,0,0,466,0
1,243,0,0,0,0,0,0,2789,0
0,122,0,0,0,0,0,1,3762,0
1,81,0,0,0,0,0,0,3104,0
0,19,0,0,0,0,0,1,1891,0
0,204,0,0,0,0,0,1,2843,0
0,237,0,0,0,0,0,1,4416,0
0,3,0,0,0,0,0,0,3714,0
0,146,0,0,0,0,0,1,515,0
0,339,0,0,0,0,0,1,195,0
0,348,0,0,0,0,0,1,1729,0
1,45,0,0,0,0,0,0,1812,0
0,80,0,0,0,0,0,0,4103,0
0,124,0,0,0,0,0,0,4051,0
1,376,0,0,0,0,0,0,210,0
1,301,0,0,0,0,0,1,3747,0
0,356,0,0,0,0,0,1,4125,0
0,3,0,0,0,0,0,0,3176,0
0,13,0,0,0,0,0,1,1487,0
0,338,0,0,0,0,0,0,3305,0
1,352,0,0,0,0,0,0,4478,0
1,345,0,0,0,0,0,0,967,0
0,204,0,0,0,0,0,1,350,0
0,167,0,0,0,0,0,0,4435,0
0,21,0,0,0,0,0,0,3483,0
0,51,0,0,0,0,0,0,1431,0
0,23,0,0,0,0,0,1,1243,0
0,107,0,0,0,0,0,1,1030,0
1,383,0,0,0,0,0,1,4124,0
1,350,0,0,0,0,0,1,3365,0
0,21,0,0,0,0,0,0,3722,0
1,255,0,0,0,0,0,0,4409,0
0,307,0,0,0,0,0,1,3405,0
0,121,0,0,0,0,0,0,3690,0
0,210,0,0,0,0,0,0,1492,0
0,162,0,0,0,0,0,0,3169,0
1,205,0,0,0,0,0,1,3451,0
1,336,0,0,0,0,0,1,795,0
0,267,0,0,0,0,0,0,1708,0
1,305,0,0,0,0,0,0,4523,0
0,0,0,0,0,0,0,1,3601,0
0,335,0,0,0,0,0,0,4026,0
0,347,0,0,0,0,0,1,1027,0
1,157,0,0,0,0,0,1,4933,0
1,341,0,0,0,0,0,0,1224,0
1,62,0,0,0,0,0,1,1281,0
0,73,0,0,0,0,0,0,3580,0
0,144,0,0,0,0,0,1,1119,0
1,301,0,0,0,0,0,0,1654,0
0,186,0,0,0,0,0,1,1349,0
1,130,0,0,0,0,0,0,4471,0
1,286,0,0,0,0,0,1,2443,0
0,200,0,0,0,0,0,1,247,0
0,71,0,0,0,0,0,1,470,0
1,98,0,0,0,0,0,0,3167,0
0,363,0,0,0,0,0,0,1421,0
1,300,0,0,0,0,0,1,1496,0
0,105,0,0,0,0,0,1,1572,0
1,232,0,0,0,0,0,1,3345,0
0,242,0,0,0,0,0,0,2051,0
1,158,0,0,0,0,0,1,4066,0
1,389,0,0,0,0,0,0,1927,0
1,296,0,0,0,0,0,1,1527,0
0,130,0,0,0,0,0,0,4243,0
1,237,0,0,0,0,0,1,3252,0
1,314,0,0,0,0,0,1,1768,0
0,45,0,0,0,0,0,1,27,0
0,23,0,0,0,0,0,1,3677,0
1,161,0,0,0,0,0,0,935,0
0,49,0,0,0,0,0,0,1348,0
0,240,0,0,0,0,0,1,860,0
1,373,0,0,0,0,0,0,1191,0
0,7,0,0,0,0,0,0,2593,0
1,283,0,0,0,0,0,1,4418,0
0,152,0,0,0,0,0,1,4521,0
0,184,0,0,0,0,0,0,3433,0
0,102,0,0,0,0,0,1,702,0
1,370,0,0,0,0,0,1,889,0
0,147,0,0,0,0,0,0,2005,0
1,28,0,0,0,0,0,1,2122,0
0,101,0,0,0,0,0,0,195,0
0,139,0,0,0,0,0,1,484,0
1,287,0,0,0,0,0,0,484,0
1,51,0,0,0,0,0,0,3685,0
1,266,0,0,0,0,0,1,4339,0
0,206,0,0,0,0,0,1,2041,0
0,151,0,0,0,0,0,0,535,0
0,161,0,0,0,0,0,1,2303,0
0,335,0,0,0,0,0,1,2895,0
1,272,0,0,0,0,0,1,4367,0
1,214,0,0,0,0,0,1,1109,0
1,58,0,0,0,0,0,1,420,0
0,59,0,0,0,0,0,0,236,0
0,54,0,0,0,0,0,0,1456,0
0,206,0,0,0,0,0,0,1437,0
0,221,0,0,0,0,0,0,33,0
0,179,0,0,0,0,0,0,3900,0
0,241,0,0,0,0,0,1,1000,0
0,262,0,0,0,0,0,0,1714,0
1,194,0,0,0,0,0,1,1105,0
0,118,0,0,0,0,0,1,2335,0
0,240,0,0,0,0,0,1,2923,0
0,135,0,0,0,0,0,0,1406,0
1,37,0,0,0,0,0,1,3584,0
0,306,0,0,0,0,0,0,4964,0
0,38,0,0,0,0,0,1,4620,0
0,332,0,0,0,0,0,1,4101,0
0,146,0,0,0,0,0,1,357,0
1,325,0,0,0,0,0,0,3814,0
0,260,0,0,0,0,0,1,4494,0
1,374,0,0,0,0,0,1,873,0
0,347,0,0,0,0,0,1,1539,0
0,296,0,0,0,0,0,1,4187,0
0,361,0,0,0,0,0,0,2576,0
1,189,0,0,0,0,0,1,2680,0
1,366,0,0,0,0,0,0,1752,0
1,243,0,0,0,0,0,1,3306,0
1,70,0,0,0,0,0,1,1087,0
1,5,0,0,0,0,0,0,4416,0
0,93,0,0,0,0,0,0,4559,0
0,129,0,0,0,0,0,0,1535,0
1,116,0,0,0,0,0,1,3264,0
0,367,0,0,0,0,0,1,1616,0
0,76,0,0,0,0,0,1,3037,0
1,48,0,0,0,0,0,1,506,0
0,379,0,0,0,0,0,0,2427,0
0,247,0,0,0,0,0,0,3029,0
0,132,0,0,0,0,0,0,1518,0
1,137,0,0,0,0,0,1,4789,0
0,193,0,0,0,0,0,0,3530,0
1,308,0,0,0,0,0,0,2033,0
1,182,0,0,0,0,0,0,3802,0
1,295,0,0,0,0,0,1,4802,0
0,333,0,0,0,0,0,0,3601,0
0,263,0,0,0,0,0,1,3959,0
1,353,0,0,0,0,0,0,2312,0
1,142,0,0,0,0,0,1,671,0
0,149,0,0,0,0,0,0,2453,0
1,207,0,0,0,0,0,1,3635,0
1,240,0,0,0,0,0,0,3301,0
1,293,0,0,0,0,0,0,2016,0
0,365,0,0,0,0,0,0,2730,0
1,299,0,0,0,0,0,0,3040,0
0,159,0,0,0,0,0,1,982,0
0,398,0,0,0,0,0,1,2326,0
0,18,0,0,0,0,0,0,106,0
1,316,0,0,0,0,0,1,2854,0
0,41,0,0,0,0,0,0,4194,0
1,251,0,0,0,0,0,1,1253,0
1,142,0,0,0,0,0,0,2860,0
1,166,0,0,0,0,0,0,205,0
0,144,0,0,0,0,0,1,3560,0
0,132,0,0,0,0,0,1,1431,0
0,287,0,0,0,0,0,1,4887,0
0,171,0,0,0,0,0,1,1065,0
1,233,0,0,0,0,0,0,4500,0
1,203,0,0,0,0,0,0,2106,0
0,290,0,0,0,0,0,0,4049,0
0,325,0,0,0,0,0,1,2632,0
1,215,0,0,0,0,0,1,3459,0
0,181,0,0,0,0,0,0,1105,0
0,330,0,0,0,0,0,1,3974,0
0,128,0,0,0,0,0,1,2485,0
0,304,0,0,0,0,0,1,3337,0
0,130,0,0,0,0,0,1,2080,0
1,76,0,0,0,0,0,1,217,0
0,238,0,0,0,0,0,1,2345,0
1,157,0,0,0,0,0,0,2445,0
0,320,0,0,0,0,0,1,1651,0
0,4,0,0,0,0,0,1,4563,0
1,204,0,0,0,0,0,1,3272,0
0,354,0,0,0,0,0,1,3673,0
0,186,0,0,0,0,0,1,2716,0
1,123,0,0,0,0,0,1,3064,0
0,61,0,0,0,0,0,0,408,0
0,386,0,0,0,0,0,0,4976,0
0,193,0,0,0,0,0,1,57,0
1,168,0,0,0,0,0,1,3668,0
0,325,0,0,0,0,0,1,3854,0
0,204,0,0,0,0,0,1,4980,0
1,195,0,0,0,0,0,1,1923,0
1,309,0,0,0,0,0,1,493,0
0,214,0,0,0,0,0,1,3622,0
0,200,0,0,0,0,0,1,3622,0
1,123,0,0,0,0,0,1,2804,0
1,178,0,0,0,0,0,1,3375,0
0,9,0,0,0,0,0,1,1312,0
0,206,0,0,0,0,0,0,2516,0
1,33,0,0,0,0,0,0,3803,0
1,111,0,0,0,0,0,0,2068,0
1,273,0,0,0,0,0,1,1834,0
1,261,0,0,0,0,0,1,2094,0
0,67,0,0,0,0,0,1,29,0
0,182,0,0,0,0,0,0,2780,0
1,83,0,0,0,0,0,1,312,0
1,3,0,0,0,0,0,0,3189,0
0,266,0,0,0,0,0,1,4271,0
1,320,0,0,0,0,0,0,4989,0
1,148,0,0,0,0,0,1,2202,0
1,260,0,0,0,0,0,0,3179,0
0,390,0,0,0,0,0,1,3360,0
0,265,0,0,0,0,0,0,1908,0
0,374,0,0,0,0,0,0,5000,0
1,327,0,0,0,0,0,0,577,0
1,242,0,0,0,0,0,1,3501,0
1,9,0,0,0,0,0,0,580,1
0,288,0,0,0,0,0,0,530,0
0,20,0,0,0,0,0,1,1161,0
1,104,0,0,0,0,0,0,459,0
1,157,0,0,0,0,0,0,4731,0
0,167,0,0,0,0,0,1,2592,0
0,254,0,0,0,0,0,1,4948,0
0,72,0,0,0,0,0,0,2451,0
0,197,0,0,0,0,0,0,1752,0
0,62,0,0,0,0,0,1,3938,0
0,224,0,0,0,0,0,1,2872,0
1,379,0,0,0,0,0,1,2284,0
0,371,0,0,0,0,0,1,1775,0
0,332,0,0,0,0,0,1,1643,0
0,41,0,0,0,0,0,1,661,0
1,177,0,0,0,0,0,1,3380,0
